,ID,COMPANY,PROVINCE,geometry,index_right,Latitude,Longitude
9787,12320739,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.13615060052447 55.56512843175711),0,55.56512843175711,-120.13615060052447
9788,12320740,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.13638760302433 55.56483641619862),0,55.56483641619862,-120.13638760302433
9789,12320741,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.13639518161153 55.56573465690302),0,55.56573465690302,-120.13639518161153
9790,12320742,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.13638751127742 55.56562210731187),0,55.56562210731187,-120.13638751127742
9791,12320743,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.59324550055301 57.082584480509674),0,57.082584480509674,-122.59324550055301
9793,12320745,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.13109653969045 55.545050420603424),0,55.545050420603424,-120.13109653969045
9795,12320747,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.90262469538197 55.908381228926714),0,55.908381228926714,-120.90262469538197
9800,12320752,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.6247978928243 57.12265372388451),0,57.12265372388451,-122.6247978928243
9801,12320753,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.09356650593581 55.59672302742798),0,55.59672302742798,-120.09356650593581
9803,12320755,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.36079727861927 57.39419521398389),0,57.39419521398389,-121.36079727861927
9805,12320757,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.39763585500297 55.97510441215149),0,55.97510441215149,-120.39763585500297
9807,12320759,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.09830970515821 57.16318975705368),0,57.16318975705368,-121.09830970515821
9808,12320760,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.07783375070947 57.302237166149546),0,57.302237166149546,-122.07783375070947
9809,12320761,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.05893936639369 55.53518647553955),0,55.53518647553955,-120.05893936639369
9810,12320762,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.05909787142306 55.53518668675345),0,55.53518668675345,-120.05909787142306
9813,12320765,Yoho Resources Inc.,BRITISH COLUMBIA,POINT (-120.98825356873958 57.146073825996076),0,57.146073825996076,-120.98825356873958
9816,12320768,Whitecap Resources Inc.,BRITISH COLUMBIA,POINT (-120.06955825187731 56.39430740245843),0,56.39430740245843,-120.06955825187731
9818,12320770,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.12296122234437 55.5891183771188),0,55.5891183771188,-120.12296122234437
9821,12320773,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.03015831562377 55.55170394330979),0,55.55170394330979,-120.03015831562377
9822,12320774,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.03031688522645 55.55170419272365),0,55.55170419272365,-120.03031688522645
9823,12320775,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.14679678772072 56.425058664041394),0,56.425058664041394,-122.14679678772072
9824,12320776,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.0399152188073 57.2205254317797),0,57.2205254317797,-122.0399152188073
9825,12320777,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.7336628121949 57.06424826324948),0,57.06424826324948,-122.7336628121949
9827,12320779,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-121.94205861604395 56.78172809219201),0,56.78172809219201,-121.94205861604395
9828,12320780,Procyon Energy Corp.,BRITISH COLUMBIA,POINT (-120.5978263486999 56.55773273990977),0,56.55773273990977,-120.5978263486999
9829,12320781,Canlin Energy Corporation,BRITISH COLUMBIA,POINT (-122.02955282809377 57.447844814026574),0,57.447844814026574,-122.02955282809377
9873,12320825,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-121.59152068863072 57.02966621876122),0,57.02966621876122,-121.59152068863072
9879,12320831,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.99944759313873 57.67568571132504),0,57.67568571132504,-120.99944759313873
9880,12320832,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.13259211177737 55.87936309884533),0,55.87936309884533,-120.13259211177737
9881,12320833,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.14511471952854 55.824052182882426),0,55.824052182882426,-120.14511471952854
9887,12320839,VERMILION ENERGY INC.,BRITISH COLUMBIA,POINT (-120.03379558813032 56.098432802329086),0,56.098432802329086,-120.03379558813032
9888,12320840,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.78140188838485 56.740034531407886),0,56.740034531407886,-121.78140188838485
9890,12320842,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.60769009068876 56.024051621223336),0,56.024051621223336,-120.60769009068876
9891,12320843,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.5807386417122 55.865927953179245),0,55.865927953179245,-120.5807386417122
9892,12320844,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.58073905319506 55.86615266411888),0,55.86615266411888,-120.58073905319506
9893,12320845,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.58073866075019 55.86628747816545),0,55.86628747816545,-120.58073866075019
9894,12320846,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.93140709343795 56.080096649672434),0,56.080096649672434,-120.93140709343795
9895,12320847,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.49886731739369 55.84501742112877),0,55.84501742112877,-120.49886731739369
9896,12320848,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.49886743017974 55.844936582410746),0,55.844936582410746,-120.49886743017974
9897,12320849,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.49934707183164 55.85380206933316),0,55.85380206933316,-120.49934707183164
9898,12320850,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.49944180189436 55.8537204041075),0,55.8537204041075,-120.49944180189436
9899,12320851,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.49929954219891 55.85372110693177),0,55.85372110693177,-120.49929954219891
9900,12320852,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.4991557437385 55.85372087980505),0,55.85372087980505,-120.4991557437385
9902,12320854,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.36605427515211 57.071157010899135),0,57.071157010899135,-121.36605427515211
9905,12320857,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77206549469707 55.96891710799741),0,55.96891710799741,-120.77206549469707
9906,12320858,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77208646111382 55.96888692902049),0,55.96888692902049,-120.77208646111382
9907,12320859,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77213164552239 55.96882573231721),0,55.96882573231721,-120.77213164552239
9908,12320860,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77215261012077 55.96879555415756),0,55.96879555415756,-120.77215261012077
9909,12320861,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77217362772619 55.96876447794634),0,55.96876447794634,-120.77217362772619
9910,12320862,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.7721961933504 55.968734328159705),0,55.968734328159705,-120.7721961933504
9914,12320866,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.37349299358796 55.97934070947913),0,55.97934070947913,-120.37349299358796
9918,12320870,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.38846486316291 57.064394162831434),0,57.064394162831434,-121.38846486316291
9919,12320871,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.66562527510384 55.91540044536997),0,55.91540044536997,-120.66562527510384
9922,12320874,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.2895721973404 56.79076952484405),0,56.79076952484405,-122.2895721973404
9923,12320875,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.9520186078185 56.09850152292708),0,56.09850152292708,-120.9520186078185
9924,12320876,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.95203057642453 56.098276148546205),0,56.098276148546205,-120.95203057642453
9926,12320878,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.43405685539507 57.1608769225167),0,57.1608769225167,-122.43405685539507
9931,12320883,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.09398352876097 55.57567178080969),0,55.57567178080969,-120.09398352876097
9935,12320887,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.14637479280945 55.84768060771869),0,55.84768060771869,-120.14637479280945
9943,12320895,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.1161072068324 56.57417732458707),0,56.57417732458707,-122.1161072068324
9954,12320906,Bonterra Energy Corp.,BRITISH COLUMBIA,POINT (-120.95502750250984 56.96557357623196),0,56.96557357623196,-120.95502750250984
9963,12320915,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.26930289555126 57.07252175067746),0,57.07252175067746,-122.26930289555126
9964,12320916,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.62132992949331 57.096553680163964),0,57.096553680163964,-122.62132992949331
9965,12320917,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.56474867805933 55.55806500937011),0,55.55806500937011,-120.56474867805933
9968,12320920,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.41606772642453 57.19296717575871),0,57.19296717575871,-120.41606772642453
10021,12320973,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-120.99226698429133 56.07161869609304),0,56.07161869609304,-120.99226698429133
10023,12320975,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.12901321863545 56.67593542273882),0,56.67593542273882,-122.12901321863545
10024,12320976,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.12939054176054 56.67585091219603),0,56.67585091219603,-122.12939054176054
10025,12320977,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.12955595303656 56.675717140854424),0,56.675717140854424,-122.12955595303656
10026,12320978,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.23167974835492 56.806973858179404),0,56.806973858179404,-122.23167974835492
10027,12320979,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.23151635728264 56.80696876450074),0,56.80696876450074,-122.23151635728264
10028,12320980,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.23086262244422 56.80694870947687),0,56.80694870947687,-122.23086262244422
10032,12320984,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.11822558223486 56.89612123236095),0,56.89612123236095,-122.11822558223486
10033,12320985,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.1182843457237 56.89620519838587),0,56.89620519838587,-122.1182843457237
10035,12320987,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.21247739911725 56.42265497341866),0,56.42265497341866,-122.21247739911725
10036,12320988,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.27046807112491 55.809924466627635),0,55.809924466627635,-120.27046807112491
10037,12320989,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.27070719298081 55.809924383862665),0,55.809924383862665,-120.27070719298081
10038,12320990,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.27094648139611 55.80992421383119),0,55.80992421383119,-120.27094648139611
10039,12320991,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.27118576325921 55.809924132938136),0,55.809924132938136,-120.27118576325921
10040,12320992,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.37349006556039 55.936495595781366),0,55.936495595781366,-120.37349006556039
10041,12320993,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.37341119494751 55.93649561190564),0,55.93649561190564,-120.37341119494751
10042,12320994,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.3733323098169 55.93649562823376),0,55.93649562823376,-120.3733323098169
10043,12320995,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.3732534403501 55.93649563622144),0,55.93649563622144,-120.3732534403501
10045,12320997,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-120.52678998585932 55.62280515331073),0,55.62280515331073,-120.52678998585932
10046,12320998,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.48271290658846 55.96666471894936),0,55.96666471894936,-120.48271290658846
10047,12320999,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.48253644404565 55.9664632013817),0,55.9664632013817,-120.48253644404565
10048,12321000,ConocoPhillips Canada Resources Corp.,BRITISH COLUMBIA,POINT (-121.56493029284194 56.61512810781424),0,56.61512810781424,-121.56493029284194
10050,12321002,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.03015881011318 55.55210799954926),0,55.55210799954926,-120.03015881011318
10051,12321003,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.03015870712092 55.55201817863124),0,55.55201817863124,-120.03015870712092
10053,12321005,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.7378395253608 57.285768425219636),0,57.285768425219636,-122.7378395253608
10054,12321006,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.03386844380378 55.539567971620954),0,55.539567971620954,-120.03386844380378
10055,12321007,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.03393179654093 55.539567968849305),0,55.539567968849305,-120.03393179654093
10056,12321008,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.03399514903235 55.5395679570431),0,55.5395679570431,-120.03399514903235
10057,12321009,Murphy Oil Company Ltd.,BRITISH COLUMBIA,POINT (-120.03386844380378 55.539567971620954),0,55.539567971620954,-120.03386844380378
10058,12321010,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.0400121673049 57.22045259697973),0,57.22045259697973,-122.0400121673049
10066,12321018,Enercapita Energy Ltd.,BRITISH COLUMBIA,POINT (-120.21263438957489 56.564486026390455),0,56.564486026390455,-120.21263438957489
10069,12321021,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.02878297233744 56.22682994140412),0,56.22682994140412,-122.02878297233744
10070,12321022,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.02867322148295 56.22689646754145),0,56.22689646754145,-122.02867322148295
10071,12321023,Crew Energy Inc.,BRITISH COLUMBIA,POINT (-120.87165168610878 56.066329612314696),0,56.066329612314696,-120.87165168610878
10072,12321024,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75159917959397 55.91943167319445),0,55.91943167319445,-120.75159917959397
10073,12321025,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75164204883419 55.91940998693194),0,55.91940998693194,-120.75164204883419
10074,12321026,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75168646514808 55.91938922827876),0,55.91938922827876,-120.75168646514808
10075,12321027,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75173253233116 55.91936760015485),0,55.91936760015485,-120.75173253233116
10076,12321028,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75177694866878 55.91934684057665),0,55.91934684057665,-120.75177694866878
10077,12321029,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75182136495977 55.91932608098309),0,55.91932608098309,-120.75182136495977
10078,12321030,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.7520106283538 55.9197061189144),0,55.9197061189144,-120.7520106283538
10079,12321031,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75205509675665 55.9196844611439),0,55.9196844611439,-120.75205509675665
10080,12321032,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.752099513162 55.91966370234418),0,55.91966370234418,-120.752099513162
10081,12321033,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75214398146846 55.919642044542776),0,55.919642044542776,-120.75214398146846
10082,12321034,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.75218839777955 55.919621285712154),0,55.919621285712154,-120.75218839777955
10084,12321036,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-121.86905654283993 56.23140165207372),0,56.23140165207372,-121.86905654283993
10086,12321038,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77243833883166 55.70193634558879),0,55.70193634558879,-120.77243833883166
10087,12321039,Shell Canada Limited,BRITISH COLUMBIA,POINT (-120.77246705389514 55.70190720731546),0,55.70190720731546,-120.77246705389514
10088,12321040,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.05877164875828 56.873382665599244),0,56.873382665599244,-122.05877164875828
10089,12321041,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-122.13975429095969 56.59115941978657),0,56.59115941978657,-122.13975429095969
10090,12321042,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.25460442560042 56.91204785537811),0,56.91204785537811,-122.25460442560042
10091,12321043,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.25578047209852 56.911728143955415),0,56.911728143955415,-122.25578047209852
10092,12321044,Canadian Natural Resources Limited,BRITISH COLUMBIA,POINT (-122.25556242356707 56.91179152967661),0,56.91179152967661,-122.25556242356707
10093,12321045,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.52559238383238 55.824551998386646),0,55.824551998386646,-120.52559238383238
10094,12321046,Pacific Canbriam Energy Limited,BRITISH COLUMBIA,POINT (-121.96155751592245 56.27302577219892),0,56.27302577219892,-121.96155751592245
10095,12321047,ARC Resources Ltd.,BRITISH COLUMBIA,POINT (-120.66387292896297 56.017644577177),0,56.017644577177,-120.66387292896297
10096,12321048,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.68712307099958 57.14355196512333),0,57.14355196512333,-122.68712307099958
10097,12321049,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.16223987502808 56.41076041696558),0,56.41076041696558,-122.16223987502808
10098,12321050,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.52559273126863 55.82447111064831),0,55.82447111064831,-120.52559273126863
10099,12321051,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.52559302027383 55.82439112081359),0,55.82439112081359,-120.52559302027383
10100,12321052,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.84740201003345 57.20756924747037),0,57.20756924747037,-122.84740201003345
10101,12321053,Ovintiv Canada ULC,BRITISH COLUMBIA,POINT (-120.52559336770737 55.824310233078805),0,55.824310233078805,-120.52559336770737
10116,12321068,Tourmaline Oil Corp.,BRITISH COLUMBIA,POINT (-122.06778076096673 56.97293632376003),0,56.97293632376003,-122.06778076096673
10118,12321070,PETRONAS Energy Canada Ltd.,BRITISH COLUMBIA,POINT (-122.60492084218411 57.09162683496756),0,57.09162683496756,-122.60492084218411
